,Metro station,lon,lat,Number of floors,type,Number of rooms,id,Area,floor,Price
63904,Карамышевская,37.4393686119,55.77637101,3,monolith,4.0,300415723,235.6,1,226600000.0
63905,Карамышевская,37.473411,55.773854,53,monolith,4.0,282316288,109.0,38,59990000.0
63907,Карамышевская,37.5017472742222,55.7670055748999,44,monolith,1.0,296284550,38.9,8,18550000.0
63908,Карамышевская,37.5055281896,55.7673401962,26,monolithBrick,1.0,296814540,41.7,22,24632190.0
63909,Карамышевская,37.474336,55.773662,62,monolith,1.0,285364736,31.0,35,17000000.0
63911,Карамышевская,37.5077421542052,55.7741898598792,57,monolith,1.0,299260381,36.5,6,19900000.0
63913,Карамышевская,37.5077421542052,55.7741898598792,58,monolith,1.0,300888526,45.7,33,24500000.0
63915,Карамышевская,37.5017472742222,55.7670055748999,44,monolith,1.0,297458681,39.5,19,21500000.0
63916,Карамышевская,37.50552818956651,55.76734019624835,26,monolithBrick,0.0,296530004,39.0,15,23076300.0
63917,Карамышевская,37.5037184490736,55.7678921932403,24,monolith,1.0,298762129,59.4,3,30800000.0
63919,Карамышевская,37.5037184490736,55.7678921932403,20,monolith,1.0,298341711,39.6,18,23000000.0
63921,Карамышевская,37.50027,55.767479,27,monolith,1.0,284114063,37.1,2,20250000.0
63923,Карамышевская,37.5037184490736,55.7678921932403,20,monolith,1.0,300372673,40.0,2,24222222.0
63925,Карамышевская,37.46184,55.774426,27,monolithBrick,4.0,285721195,142.2,10,65000000.0
63927,Карамышевская,37.5114739067456,55.7645383419785,41,monolith,0.0,299438954,29.5,8,14900000.0
63929,Карамышевская,37.5077421542052,55.7741898598792,57,monolith,1.0,300574271,36.38,4,17100000.0
63931,Карамышевская,37.5077421542052,55.7741898598792,47,monolith,0.0,299163723,23.0,33,14500000.0
63933,Карамышевская,37.5077421542052,55.7741898598792,47,monolith,0.0,299215378,22.78,29,15900000.0
63935,Карамышевская,37.4715937994266,55.791102854274,22,monolith,1.0,282139324,41.6,20,17500000.0
63937,Карамышевская,37.5017472742222,55.7670055748999,43,monolith,1.0,293124821,42.4,43,25440000.0
63943,Карамышевская,37.5055281896,55.7673401962,26,monolithBrick,1.0,273735009,40.6,4,23373420.0
63948,Карамышевская,37.467544456344,55.7733694600172,6,monolith,1.0,299370754,41.8,4,23240800.0
63949,Карамышевская,37.467544456344,55.7733694600172,6,monolith,1.0,299370741,45.5,6,23569000.0
63950,Карамышевская,37.4393686119388,55.7763710100318,3,monolith,4.0,300415728,236.7,1,226600000.0
63951,Карамышевская,37.467544456344,55.7733694600172,6,monolith,1.0,299370775,54.9,2,25308900.0
63952,Карамышевская,37.5055281896,55.7673401962,26,monolithBrick,0.0,295217286,36.4,25,21865480.0
63954,Карамышевская,37.47701146159,55.79153078518826,19,monolith,1.0,298380366,39.5,17,25003500.0
63955,Карамышевская,37.4998188954,55.7668437,8,monolithBrick,4.0,289464417,144.7,8,236584500.0
63956,Карамышевская,37.5028939534,55.7681965554,29,monolithBrick,0.0,289786170,32.3,19,20058817.0
63958,Карамышевская,37.5037184491,55.7678921932,20,monolithBrick,1.0,296524874,41.6,3,22758023.0
63959,Карамышевская,37.4998188954,55.7668437,8,monolithBrick,4.0,296055066,134.5,2,167587000.0
63962,Карамышевская,37.47701146159,55.79153078518826,19,monolith,1.0,298380361,38.9,17,25362800.0
63964,Карамышевская,37.5037184490736,55.7678921932403,20,monolithBrick,1.0,299742670,59.4,5,30664953.0
63965,Карамышевская,37.5017472742,55.7670055749,43,monolithBrick,1.0,292613394,37.3,41,24886560.0
63966,Карамышевская,37.467544456344,55.7733694600172,6,monolith,1.0,299370730,56.5,3,26894000.0
63967,Карамышевская,37.5020690569,55.7678642379,24,monolithBrick,4.0,289786113,100.8,23,67919040.0
63968,Карамышевская,37.5028939534,55.7681965554,29,monolithBrick,0.0,289786198,30.7,5,21020290.0
63969,Карамышевская,37.50552818956651,55.76734019624835,26,monolithBrick,1.0,289489431,53.9,18,32108230.0
63970,Карамышевская,37.5017472742,55.7670055749,43,monolithBrick,1.0,293914113,43.2,24,27915840.0
63971,Карамышевская,37.5020690569,55.7678642379,23,monolithBrick,1.0,289786042,39.0,17,25623000.0
63972,Карамышевская,37.5037184491,55.7678921932,20,monolithBrick,0.0,296825203,33.3,6,20987159.0
63973,Карамышевская,37.5028939534,55.7681965554,29,monolithBrick,4.0,289786227,97.5,28,69108000.0
63975,Карамышевская,37.5114739067,55.764538342,41,monolith,3.0,301362176,71.6,7,32000000.0
63979,Карамышевская,37.5114739067456,55.7645383419785,30,monolith,2.0,301343557,42.5,12,20990000.0
63981,Карамышевская,37.474417,55.772416,24,monolith,2.0,285340338,54.4,14,18900000.0
63983,Карамышевская,37.476196,55.78567,12,block,3.0,275369572,61.3,9,18400000.0
63985,Карамышевская,37.447935,55.786465,7,monolith,2.0,285944359,53.0,3,21950000.0
63987,Карамышевская,37.492536,55.785685,13,monolith,3.0,300551399,75.0,3,31000000.0
63989,Карамышевская,37.498537,55.767448,19,monolith,3.0,277465185,76.4,2,34400000.0
63991,Карамышевская,37.470392,55.77393,21,monolith,3.0,286396091,125.0,3,63000000.0
63993,Карамышевская,37.485026,55.773034,16,block,2.0,278550795,55.0,15,21500000.0
63995,Карамышевская,37.5077421542052,55.7741898598792,57,monolith,3.0,299681876,63.54,51,30890000.0
63997,Карамышевская,37.5077421542052,55.7741898598792,57,monolith,2.0,300383151,74.5,51,33000000.0
63999,Карамышевская,37.5017472742222,55.7670055748999,30,monolith,3.0,294896278,79.3,19,44000000.0
64001,Карамышевская,37.5077421542052,55.7741898598792,58,monolith,2.0,300888168,73.14,25,32900000.0
64003,Карамышевская,37.5017472742222,55.7670055748999,43,monolith,3.0,296643884,69.1,25,34000000.0
64005,Карамышевская,37.5017472742222,55.7670055748999,44,monolith,2.0,295416267,60.3,17,31500000.0
64007,Карамышевская,37.5020690569299,55.7678642378803,44,monolith,2.0,299643248,57.6,9,33500000.0
64009,Карамышевская,37.471536,55.774892,19,monolith,2.0,284051777,35.0,4,17500000.0
64011,Карамышевская,37.470392,55.77393,20,monolith,3.0,292189367,130.0,14,65000000.0
64013,Карамышевская,37.5037184490736,55.7678921932403,8,monolith,3.0,300565036,73.2,7,26790000.0
64015,Карамышевская,37.48031,55.778598,16,panel,3.0,287125296,65.5,6,23000000.0
64019,Карамышевская,37.50552818956651,55.76734019624835,26,monolithBrick,3.0,273735115,69.8,13,31951648.0
64025,Карамышевская,37.5055281896,55.7673401962,26,monolithBrick,2.0,292285071,51.3,23,31431510.0
64033,Карамышевская,37.467544456344,55.7733694600172,6,monolith,3.0,299370738,89.4,3,39872400.0
64037,Карамышевская,37.5055281896,55.7673401962,26,monolithBrick,3.0,273735005,85.4,2,38368512.0
64039,Карамышевская,37.5028939534,55.7681965554,29,monolithBrick,2.0,300359171,48.1,8,25970152.0
64040,Карамышевская,37.467544456344,55.7733694600172,6,monolith,3.0,299370736,90.9,3,46268100.0
64042,Карамышевская,37.467544456344,55.7733694600172,6,monolith,2.0,299370723,68.4,6,37620000.0
64043,Карамышевская,37.47701146159,55.79153078518826,19,monolith,2.0,298380355,62.3,16,31150000.0
64045,Карамышевская,37.5037184490736,55.7678921932403,8,monolithBrick,3.0,264672464,73.2,2,35356204.0
64046,Карамышевская,37.467544456344,55.7733694600172,6,monolith,2.0,299370735,52.7,3,24610900.0
64048,Карамышевская,37.4998188954,55.7668437,8,monolithBrick,2.0,297913032,65.7,3,51705900.0
64049,Карамышевская,37.47701146159,55.79153078518826,19,monolith,3.0,298380302,91.4,7,39210600.0
64050,Карамышевская,37.467544456344,55.7733694600172,6,monolith,3.0,299370773,80.0,4,40000000.0
64051,Карамышевская,37.467544456344,55.7733694600172,6,monolith,2.0,299370737,46.3,6,28381900.0
64052,Карамышевская,37.467544456344,55.7733694600172,6,monolith,2.0,299370743,59.3,3,29709300.0
64053,Карамышевская,37.4792003220588,55.79155067680976,19,monolith,2.0,298380240,64.2,10,41730000.0
64054,Карамышевская,37.5037184491,55.7678921932,20,monolithBrick,2.0,281669999,64.5,4,29070683.0
64055,Карамышевская,37.5028939534,55.7681965554,29,monolithBrick,2.0,289786214,70.4,19,32923968.0
64057,Карамышевская,37.467544456344,55.7733694600172,6,monolith,3.0,299370766,94.2,4,42013200.0
64090,Яхромская,37.5365466498,55.8795960168,10,monolithBrick,0.0,300709677,27.3,8,7374317.0
64092,Яхромская,37.5365466497746,55.8795960168248,10,monolithBrick,0.0,292546256,30.0,6,9286530.0
64094,Яхромская,37.5365466497746,55.8795960168248,10,monolithBrick,1.0,292909058,32.4,4,10029452.0
64096,Яхромская,37.5365466497746,55.8795960168248,10,monolithBrick,1.0,297303763,32.5,9,10481185.0
64098,Яхромская,37.5365466497746,55.8795960168248,10,monolithBrick,0.0,296278928,30.6,4,9220147.0
64099,Яхромская,37.543398,55.880222,24,monolith,1.0,300009245,42.2,5,14250000.0
64100,Яхромская,37.5365466497746,55.8795960168248,10,monolithBrick,0.0,292546269,27.7,9,8802783.0
64101,Яхромская,37.543398,55.880222,24,monolith,1.0,299436748,40.0,9,17500000.0
64112,Яхромская,37.559173,55.883252,16,block,1.0,301323205,35.0,13,10150000.0
64113,Яхромская,37.53888,55.877521,16,monolith,0.0,293531389,25.5,8,9000000.0
64114,Яхромская,37.535475,55.868748,9,panel,1.0,301353065,33.0,6,9250000.0
64115,Яхромская,37.53393,55.863833,22,monolith,0.0,301399602,20.0,18,9980000.0
64116,Яхромская,37.54118,55.880945,24,monolith,0.0,300347070,25.2,9,9999999.0
64117,Яхромская,37.534712,55.863171,23,monolith,0.0,297309773,27.0,4,9150000.0
64118,Яхромская,37.562874,55.871006,12,panel,1.0,298324701,33.2,5,8600000.0
64119,Яхромская,37.54118,55.880945,24,monolith,0.0,297165221,26.0,12,9300000.0
64120,Яхромская,37.527426,55.866606,12,panel,1.0,300321728,35.0,6,8950000.0
64123,Яхромская,37.527633,55.869359,17,panel,1.0,301333671,40.0,13,11200000.0
64124,Яхромская,37.53393,55.863833,22,monolith,0.0,299037395,23.0,8,9200000.0
64125,Яхромская,37.567824,55.872026,17,panel,1.0,300779995,39.0,7,9100000.0
64126,Яхромская,37.526941,55.889876,14,panel,1.0,301318282,38.5,13,12000000.0
64127,Яхромская,37.511374,55.876092,17,panel,1.0,301159112,37.0,11,9150000.0
64128,Яхромская,37.538152,55.88303,14,panel,1.0,301383939,35.0,6,9250000.0
64129,Яхромская,37.556765,55.881672,9,panel,1.0,301386755,32.6,7,8800000.0
64130,Яхромская,37.535448,55.876789,9,panel,1.0,300790058,35.4,1,9500000.0
64131,Яхромская,37.54118,55.880945,24,monolithBrick,1.0,301405856,24.0,14,9800000.0
64132,Яхромская,37.563269,55.885979,16,block,1.0,300471035,35.0,6,9000000.0
64133,Яхромская,37.527561,55.87999,22,panel,1.0,301078640,38.1,16,10300000.0
64134,Яхромская,37.534712,55.863171,22,monolith,0.0,299212979,28.9,3,10500000.0
64135,Яхромская,37.54118,55.880945,24,monolith,0.0,297165219,26.0,5,9300000.0
64136,Яхромская,37.556433,55.867647,15,brick,1.0,300596904,39.0,12,11700000.0
64137,Яхромская,37.520518,55.87343,12,panel,1.0,300449472,37.0,7,9200000.0
64138,Яхромская,37.53658,55.87948,10,monolith,0.0,300425439,27.7,9,7480000.0
64139,Яхромская,37.527561,55.87999,22,panel,1.0,299777812,38.1,16,10300000.0
64140,Яхромская,37.519818,55.875869,17,monolith,1.0,300989335,39.0,17,10000000.0
64141,Яхромская,37.539464,55.86352,9,panel,1.0,301217857,27.0,5,8450000.0
64153,Яхромская,37.52837,55.889058,16,monolith,2.0,301297467,56.1,2,15500000.0
64161,Яхромская,37.558957,55.886044,16,panel,2.0,298393551,50.3,1,12999000.0
64162,Яхромская,37.5463606927,55.8627017039,39,monolith,2.0,301314816,63.56,18,27302516.0
64164,Яхромская,37.5463606927,55.8627017039,39,monolith,2.0,301314810,59.76,3,25430031.0
64165,Яхромская,37.521444,55.876056,14,monolith,2.0,300015354,61.0,7,16800000.0
64166,Яхромская,37.5365466497746,55.8795960168248,10,monolithBrick,2.0,269445278,57.3,5,16320988.0
64168,Яхромская,37.53413264285128,55.86407601234046,22,monolith,2.0,287405486,48.8,21,15567200.0
64170,Яхромская,37.53392343054616,55.86337311980829,22,monolith,2.0,287506957,53.9,22,21560000.0
64183,Яхромская,37.543866,55.876476,12,monolith,2.0,301335021,38.2,7,9112500.0
64184,Яхромская,37.535341,55.877531,14,panel,2.0,301265388,37.5,4,9499000.0
64185,Яхромская,37.519925,55.882293,9,brick,2.0,300338888,45.3,9,9900000.0
64186,Яхромская,37.539545,55.871501,12,block,2.0,301311386,38.2,7,10900000.0
64187,Яхромская,37.545779,55.875723,12,block,2.0,297032597,38.0,6,10800000.0
64188,Яхромская,37.539024,55.863833,9,monolith,2.0,294310503,27.1,5,7900000.0
64189,Яхромская,37.556846,55.876688,9,panel,2.0,298880458,45.0,1,10000000.0
64190,Яхромская,37.505292,55.876157,24,monolithBrick,2.0,301109238,61.0,10,16500000.0
64191,Яхромская,37.535475,55.868748,9,panel,2.0,301352672,43.7,6,11350000.0
64192,Яхромская,37.529448,55.873612,12,panel,2.0,297427158,47.0,5,11850000.0
64193,Яхромская,37.535287,55.886064,12,block,2.0,301225647,40.0,1,12000000.0
64194,Яхромская,37.521623,55.873784,12,block,2.0,297766663,37.0,11,10300000.0
64195,Яхромская,37.519485,55.883217,12,panel,2.0,301103125,37.2,12,11900000.0
64196,Яхромская,37.542374,55.86798,14,block,2.0,298253054,38.3,2,10900000.0
64197,Яхромская,37.563449,55.884161,9,panel,2.0,300890102,45.0,4,11000000.0
64198,Яхромская,37.540398,55.872026,12,block,2.0,298809226,47.6,3,11800000.0
64199,Яхромская,37.556747,55.869637,9,block,2.0,298629855,37.1,3,10800000.0
64200,Яхромская,37.5349,55.881177,9,brick,2.0,295734906,42.0,4,11390000.0
64201,Яхромская,37.556963,55.869349,9,panel,2.0,300753711,45.0,5,13250000.0
64202,Яхромская,37.53287,55.869228,14,panel,2.0,300686923,54.3,11,14500000.0
64203,Яхромская,37.553343,55.873607,16,block,2.0,300624413,57.0,13,13500000.0
64204,Яхромская,37.534254,55.883934,9,panel,2.0,299922812,45.0,6,11000000.0
64205,Яхромская,37.522459,55.878001,12,panel,3.0,300529494,70.0,6,13800000.0
64206,Яхромская,37.525369,55.875375,12,block,2.0,297085861,48.0,9,11300000.0
64207,Яхромская,37.558876,55.884731,12,panel,2.0,301262427,52.5,2,13400000.0
64208,Яхромская,37.539347,55.866238,14,panel,2.0,301180413,54.0,13,14500000.0
64209,Яхромская,37.534092,55.877092,9,panel,2.0,299783229,44.0,2,12500000.0
64210,Яхромская,37.532592,55.864864,12,panel,2.0,294043561,44.8,4,11250000.0
64211,Яхромская,37.507187,55.880303,34,panel,3.0,300004652,58.0,30,15600000.0
64212,Яхромская,37.521623,55.873784,12,block,2.0,299148366,43.7,10,11400000.0
64214,Яхромская,37.532259,55.870248,9,panel,3.0,299479725,60.0,6,12950000.0
64215,Яхромская,37.556433,55.867647,15,brick,3.0,300990883,66.9,12,19000000.0
64216,Яхромская,37.538152,55.88303,14,block,2.0,296990080,46.0,14,14200000.0
64217,Яхромская,37.562703,55.872698,9,panel,3.0,300566272,50.6,2,13650000.0
64218,Яхромская,37.554987,55.87193,9,panel,2.0,298427112,45.0,4,12500000.0
64219,Яхромская,37.559047,55.875799,12,panel,3.0,299331184,63.5,2,13350000.0
64220,Яхромская,37.560493,55.869374,17,panel,2.0,301060226,60.0,5,17000000.0
64221,Яхромская,37.519925,55.882293,9,monolith,2.0,293706043,43.0,2,10900000.0
64222,Яхромская,37.53314,55.882575,9,panel,2.0,301106665,50.5,9,12800000.0
64223,Яхромская,37.559514,55.886635,16,panel,2.0,300946446,50.7,5,13999999.0
64224,Яхромская,37.509631,55.875142,5,brick,2.0,300519343,42.1,2,6000000.0
64225,Яхромская,37.556541,55.879202,17,panel,2.0,301301584,58.0,11,17500000.0
64229,Лианозово,37.527858,55.887054,33,monolith,1.0,301035602,38.6,29,12600000.0
64233,Лианозово,37.519952,55.887544,17,panel,1.0,298213552,37.3,2,10600000.0
64238,Лианозово,37.516916,55.886902,16,panel,1.0,300603146,37.4,1,10900000.0
64239,Лианозово,37.553217,55.920381,9,monolith,1.0,300199245,38.5,5,12600000.0
